Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
237;818,67;12214,94;527,4;3709,7;65535;3871,7;162;0;0;0;
238;818,82;12212,71;529,63;3574,1;65535;3742,1;168;0;0;0;
239;818,97;12210,48;531,86;3879,9;65535;4071,2;191,3;0;0;0;
240;819,12;12208,25;534,09;3739;65535;3931,9;192,9;0;0;0;
241;819,27;12206,02;536,32;3715,6;65535;3891,3;175,7;0;0;0;
242;819,42;12203,8;538,55;3785,6;65535;3944;158,4;0;0;0;
243;819,57;12201,57;540,77;3836,3;65535;4003,7;167,4;0;0;0;
244;819,72;12199,35;543;3749,4;65535;3924,7;175,3;0;0;0;
245;819,87;12197,12;545,22;3931,8;65535;4108,9;177,1;0;0;0;
246;820,01;12194,9;547,44;3812,2;65535;3976;163,8;0;0;0;
247;820,16;12192,68;549,66;3653,2;65535;3829,5;176,3;0;0;0;
248;820,31;12190,46;551,89;3584,4;65535;3749,9;165,5;0;0;0;
249;820,46;12188,24;554,11;3619,1;65535;3795,4;176,3;0;0;0;
250;820,61;12186,02;556,32;3740,3;65535;3904,9;164,6;0;0;0;
251;820,76;12183,8;558,54;3670;65535;3843,2;173,2;0;0;0;
252;820,91;12181,58;560,76;3803,2;65535;3989,3;186,1;0;0;0;
253;821,06;12179,37;562,98;3700,3;65535;3873,7;173,4;0;0;0;
254;821,21;12177,15;565,19;3667,2;65535;3841,5;174,3;0;0;0;
255;821,36;12174,94;567,41;3680,8;65535;3852,8;172;0;0;0;
256;821,51;12172,72;569,62;3708,3;65535;3864,9;156,6;0;0;0;
257;821,66;12170,51;571,83;3593,1;65535;3754,3;161,2;0;0;0;
258;821,81;12168,3;574,04;3562,8;65535;3719,1;156,3;0;0;0;
259;821,96;12166,09;576,25;3684,4;65535;3839,7;155,3;0;0;0;
260;822,11;12163,88;578,46;3880,2;65535;4050,5;170,3;0;0;0;
261;822,26;12161,67;580,67;3718,3;65535;3889,8;171,5;0;0;0;
262;822,4;12159,46;582,88;4149,8;65535;4316,8;167;0;0;0;
263;822,55;12157,26;585,09;4033,2;65535;4209,7;176,5;0;0;0;
264;822,7;12155,05;587,29;3792,1;65535;3950,3;158,2;0;0;0;
265;822,85;12152,85;589,5;3862,7;65535;4021,1;158,4;0;0;0;
266;823;12150,64;591,7;3523,5;65535;3697,8;174,3;0;0;0;
267;823,15;12148,44;593,9;3579,5;65535;3729,8;150,3;0;0;0;
268;823,3;12146,24;596,11;3596,6;65535;3753,3;156,7;0;0;0;
269;823,45;12144,04;598,31;3717,6;65535;3894,4;176,8;0;0;0;
270;823,6;12141,83;600,51;3576,8;65535;3726,4;149,6;0;0;0;
271;823,75;12139,64;602,71;3647,4;65535;3836,4;189;0;0;0;
272;823,9;12137,44;604,91;3643,2;65535;3819,2;176;0;0;0;
273;824,05;12135,24;607,1;3675,9;65535;3846;170,1;0;0;0;
274;824,2;12133,04;609,3;3703,5;65535;3895,7;192,2;0;0;0;
275;824,34;12130,85;611,5;3723,3;65535;3882,1;158,8;0;0;0;
276;824,49;12128,65;613,69;3549,3;65535;3711;161,7;0;0;0;
277;824,64;12126,46;615,88;3762,5;65535;3934,6;172,1;0;0;0;
278;824,79;12124,27;618,08;3571,9;65535;3752;180,1;0;0;0;
279;824,94;12122,07;620,27;3648,5;65535;3830,4;181,9;0;0;0;
280;825,09;12119,88;622,46;3724,5;65535;3894,5;170;0;0;0;
281;825,24;12117,69;624,65;3678,6;65535;3843,7;165,1;0;0;0;
282;825,39;12115,5;626,84;3725,8;65535;3892,8;167;0;0;0;
283;825,54;12113,32;629,03;3675,9;65535;3866,2;190,3;0;0;0;
284;825,69;12111,13;631,22;3687,8;65535;3859,8;172;0;0;0;
285;825,84;12108,94;633,4;3662;65535;3839,2;177,2;0;0;0;
286;825,99;12106,76;635,59;3709,2;65535;3873,7;164,5;0;0;0;
287;826,13;12104,57;637,77;3580,2;65535;3744,1;163,9;0;0;0;
288;826,28;12102,39;639,96;3536,2;65535;3720,2;184;0;0;0;
289;826,43;12100,2;642,14;3536,7;65535;3710,7;174;0;0;0;
290;826,58;12098,02;644,32;3628,8;65535;3786,7;157,9;0;0;0;
291;826,73;12095,84;646,5;3639;65535;3804,4;165,4;0;0;0;
292;826,88;12093,66;648,68;3721,8;65535;3909,3;187,5;0;0;0;
293;827,03;12091,48;650,86;3557,6;65535;3747,2;189,6;0;0;0;
294;827,18;12089,3;653,04;3703;65535;3886,1;183,1;0;0;0;
295;827,33;12087,13;655,22;3761,8;65535;3945;183,2;0;0;0;
296;827,48;12084,95;657,39;3728,6;65535;3911;182,4;0;0;0;
297;827,62;12082,78;659,57;3534;65535;3712,4;178,4;0;0;0;
298;827,77;12080,6;661,74;3600,5;65535;3775,2;174,7;0;0;0;
299;827,92;12078,43;663,92;4769,6;65535;4901,1;131,5;0;0;0;
300;828,07;12076,26;666,09;3674,4;65535;3831,9;157,5;0;0;0;
301;828,22;12074,08;668,26;3628;65535;3808,4;180,4;0;0;0;
302;828,37;12071,91;670,43;3873,5;65535;4052,8;179,3;0;0;0;
303;828,52;12069,74;672,6;3557,1;65535;3728,2;171,1;0;0;0;
304;828,67;12067,57;674,77;3582,6;65535;3783;200,4;0;0;0;
305;828,82;12065,41;676,94;3823,1;65535;4008,3;185,2;0;0;0;
306;828,96;12063,24;679,1;3727,2;65535;3902,5;175,3;0;0;0;
307;829,11;12061,07;681,27;3599,2;65535;3777,6;178,4;0;0;0;
308;829,26;12058,91;683,44;3663,4;65535;3843,7;180,3;0;0;0;
309;829,41;12056,74;685,6;3605,7;65535;3785,3;179,6;0;0;0;
310;829,56;12054,58;687,76;3699,2;65535;3880,6;181,4;0;0;0;
311;829,71;12052,42;689,93;3761;65535;3924,2;163,2;0;0;0;
312;829,86;12050,26;692,09;4118,3;65535;4305,2;186,9;0;0;0;
313;830,01;12048,09;694,25;3732,8;65535;3923,1;190,3;0;0;0;
314;830,16;12045,93;696,41;3744,1;65535;3932,4;188,3;0;0;0;
315;830,3;12043,78;698,57;3619,6;65535;3821;201,4;0;0;0;
316;830,45;12041,62;700,73;3714,6;65535;3996,4;281,8;0;0;0;
317;830,6;12039,46;702,88;3604,2;65535;3927,9;323,7;0;0;0;
318;830,75;12037,3;705,04;3593,6;65535;4054,5;460,9;0;0;0;
319;830,9;12035,15;707,19;3716;65535;4353,3;637,3;0;0;0;
320;831,05;12032,99;709,35;3731,4;65535;4512,9;781,5;0;0;0;
321;831,2;12030,84;711,5;3643,9;65535;4315,4;671,5;0;0;0;
322;831,35;12028,69;713,65;3701,4;65535;4096,9;395,5;0;0;0;
323;831,49;12026,54;715,81;3950,7;65535;4205,7;255;0;0;0;
324;831,64;12024,39;717,96;3735,5;65535;3957,9;222,4;0;0;0;
325;831,79;12022,24;720,11;3747,7;65535;3949;201,3;0;0;0;
326;831,94;12020,09;722,26;3880,3;65535;4048,4;168,1;0;0;0;
327;832,09;12017,94;724,4;3590,2;65535;3777,1;186,9;0;0;0;
328;832,24;12015,79;726,55;3730;65535;3894,5;164,5;0;0;0;
329;832,39;12013,65;728,7;3699,9;65535;3858,2;158,3;0;0;0;
330;832,54;12011,5;730,84;3567,1;65535;3743;175,9;0;0;0;
331;832,68;12009,36;732,99;3687,1;65535;3857,4;170,3;0;0;0;
332;832,83;12007,21;735,13;3722,3;65535;3883,6;161,3;0;0;0;
333;832,98;12005,07;737,27;3988;65535;4161,8;173,8;0;0;0;
334;833,13;12002,93;739,42;3745,7;65535;3917,1;171,4;0;0;0;
335;833,28;12000,79;741,56;3629,7;65535;3794,7;165;0;0;0;
336;833,43;11998,65;743,7;3936,4;65535;4104,3;167,9;0;0;0;
337;833,58;11996,51;745,84;3731,5;65535;3858,6;127,1;0;0;0;
338;833,72;11994,37;747,97;3737,8;65535;3883,6;145,8;0;0;0;
339;833,87;11992,23;750,11;4183,8;65535;4328,4;144,6;0;0;0;
340;834,02;11990,1;752,25;4478,9;65535;4641,4;162,5;0;0;0;
341;834,17;11987,96;754,38;3530,9;65535;3687,7;156,8;0;0;0;
342;834,32;11985,83;756,52;3739,2;65535;3904,8;165,6;0;0;0;
343;834,47;11983,69;758,65;3670,5;65535;3822;151,5;0;0;0;
344;834,62;11981,56;760,78;3712,8;65535;3864,3;151,5;0;0;0;
345;834,76;11979,43;762,92;3698,1;65535;3850,4;152,3;0;0;0;
346;834,91;11977,3;765,05;3928,4;65535;4083,5;155,1;0;0;0;
347;835,06;11975,17;767,18;3778,9;65535;3946,8;167,9;0;0;0;
348;835,21;11973,04;769,31;3609;65535;3773,7;164,7;0;0;0;
349;835,36;11970,91;771,43;3551,4;65535;3709,1;157,7;0;0;0;
350;835,51;11968,78;773,56;3680,1;65535;3829,5;149,4;0;0;0;
351;835,66;11966,66;775,69;3721,5;65535;3899,3;177,8;0;0;0;
352;835,8;11964,53;777,81;3690,2;65535;3850,7;160,5;0;0;0;
353;835,95;11962,4;779,94;3581,4;65535;3771,4;190;0;0;0;
354;836,1;11960,28;782,06;3678,6;65535;3851;172,4;0;0;0;
355;836,25;11958,16;784,19;3639,2;65535;3808,3;169,1;0;0;0;
356;836,4;11956,04;786,31;3582,4;65535;3786,8;204,4;0;0;0;
357;836,55;11953,91;788,43;3713,8;65535;3878;164,2;0;0;0;
358;836,69;11951,79;790,55;3738,9;65535;3890,4;151,5;0;0;0;
359;836,84;11949,68;792,67;3653,6;65535;3838,6;185;0;0;0;
360;836,99;11947,56;794,79;3660,2;65535;3827,5;167,3;0;0;0;
361;837,14;11945,44;796,9;3620,9;65535;3787;166,1;0;0;0;
362;837,29;11943,32;799,02;3689,1;65535;3858,9;169,8;0;0;0;
