Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
330;832,54;12011,5;730,84;3570,2;65535;10985,6;7415,4;0;0;0;
331;832,68;12009,36;732,99;3685,5;65535;11160,8;7475,3;0;0;0;
332;832,83;12007,21;735,13;3698,7;65535;11166,4;7467,7;0;0;0;
333;832,98;12005,07;737,27;3980,7;65535;11459,6;7478,9;0;0;0;
334;833,13;12002,93;739,42;3735,8;65535;11217,3;7481,5;0;0;0;
335;833,28;12000,79;741,56;3626,7;65535;11114,4;7487,7;0;0;0;
336;833,43;11998,65;743,7;3934,6;65535;11427;7492,4;0;0;0;
337;833,58;11996,51;745,84;3699,7;65535;11187,5;7487,8;0;0;0;
338;833,72;11994,37;747,97;3728,9;65535;11161,6;7432,7;0;0;0;
339;833,87;11992,23;750,11;4178,4;65535;11641,9;7463,5;0;0;0;
340;834,02;11990,1;752,25;4471,9;65535;11992,9;7521;0;0;0;
341;834,17;11987,96;754,38;3528,5;65535;11030,7;7502,2;0;0;0;
342;834,32;11985,83;756,52;3736,2;65535;11264,6;7528,4;0;0;0;
343;834,47;11983,69;758,65;3670,5;65535;11191,2;7520,7;0;0;0;
344;834,62;11981,56;760,78;3708,1;65535;11227,5;7519,4;0;0;0;
345;834,76;11979,43;762,92;3691,4;65535;11286,6;7595,2;0;0;0;
346;834,91;11977,3;765,05;3910,5;65535;11573,2;7662,7;0;0;0;
347;835,06;11975,17;767,18;3778,5;65535;11583,3;7804,8;0;0;0;
348;835,21;11973,04;769,31;3619,7;65535;11312,8;7693,1;0;0;0;
349;835,36;11970,91;771,43;3542,4;65535;11362,1;7819,7;0;0;0;
350;835,51;11968,78;773,56;3689,2;65535;11608,9;7919,7;0;0;0;
351;835,66;11966,66;775,69;3706,1;65535;11712,7;8006,6;0;0;0;
352;835,8;11964,53;777,81;3673,4;65535;11713,7;8040,3;0;0;0;
353;835,95;11962,4;779,94;3585,9;65535;11712,1;8126,2;0;0;0;
354;836,1;11960,28;782,06;3688,2;65535;11800,2;8112;0;0;0;
355;836,25;11958,16;784,19;3634,1;65535;11815,7;8181,6;0;0;0;
356;836,4;11956,04;786,31;3594,5;65535;11792,7;8198,2;0;0;0;
357;836,55;11953,91;788,43;3704,8;65535;11935;8230,2;0;0;0;
